Image Name, City URL
Ungheni,https://upload.wikimedia.org/wikipedia/commons/a/a4/Bandera_Ungheni.svg
Ulaanbaatar,https://upload.wikimedia.org/wikipedia/commons/c/c0/Flag_of_Ulaanbaatar.svg
Monaco,https://upload.wikimedia.org/wikipedia/commons/0/07/Flag_of_the_Municipality_of_Monaco.svg
Podgorica,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Podgorica%2C_Montenegro.svg
Agadir,https://upload.wikimedia.org/wikipedia/commons/3/33/Flag_of_Agadir_province_%281976-1997%29.svg
Al Hoceima,https://upload.wikimedia.org/wikipedia/commons/d/d8/Flag_of_Al_Hoceima_province_%281976-1997%29.svg
Azilal,https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Azilal_province_%281976-1997%29.svg
Benslimane,https://upload.wikimedia.org/wikipedia/commons/0/0c/Flag_of_Ben_Slimane_province_%281976-1997%29.svg
Beni Mellal,https://upload.wikimedia.org/wikipedia/commons/d/d6/Flag_of_Beni_Mellal_province_%281976-1997%29.svg
Boujdour,https://upload.wikimedia.org/wikipedia/commons/8/80/Flag_of_Boujdour_province_%281976-1997%29.svg
Casablanca,https://upload.wikimedia.org/wikipedia/commons/a/a7/Flag_of_Casablanca_province_%281976-1997%29.svg
Chefchaouen,https://upload.wikimedia.org/wikipedia/commons/6/63/Flag_of_Chefchaouen_province_%281976-1997%29.svg
Dakhla,https://upload.wikimedia.org/wikipedia/commons/2/26/Flag_of_Dakhla_province_%281976-1997%29.svg
El Jadida,https://upload.wikimedia.org/wikipedia/commons/9/97/Flag_of_El_Jadida_province_%281976-1997%29.svg
Errachidia,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Er_Rachidia_province_%281976-1997%29.svg
Essaouira,https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag_of_Essaouira_province.svg
Fez,https://upload.wikimedia.org/wikipedia/commons/e/ea/Flag_of_Fes_province.svg
Figuig,https://upload.wikimedia.org/wikipedia/commons/c/c1/Flag_of_Figuig_province.svg
Guelmim,https://upload.wikimedia.org/wikipedia/commons/0/0c/Flag_of_Guelmim_province.svg
Ifrane,https://upload.wikimedia.org/wikipedia/commons/b/b1/Flag_of_Ifrane_province.svg
Kalaat Sraghna,https://upload.wikimedia.org/wikipedia/commons/c/c4/Flag_of_El_Kelaa_des_Srarhna_province_%281976-1997%29.svg
Kenitra,https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Kenitra_province.svg
Khemisset,https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_Khemisset_province.svg
Khenifra,https://upload.wikimedia.org/wikipedia/commons/9/95/Flag_of_Khenifra_province.svg
Khouribga,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Khouribga_province.svg
Laayoune,https://upload.wikimedia.org/wikipedia/commons/a/a8/Flag_of_Laayoune_province.svg
Larache,https://upload.wikimedia.org/wikipedia/commons/5/55/Flag_of_Larache_province.svg
Marrakesh,https://upload.wikimedia.org/wikipedia/commons/7/76/Flag_of_Marrakech_province.svg
Meknes,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Meknes_province.svg
Nador,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Nador_province.svg
Ouarzazate,https://upload.wikimedia.org/wikipedia/commons/c/c5/Flag_of_Ouarzazate_province.svg
Oujda,https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_Oujda_province.svg
Rabat,https://upload.wikimedia.org/wikipedia/commons/7/74/Flag_of_Rabat_Sale_province.svg
Safi,https://upload.wikimedia.org/wikipedia/commons/c/cc/Flag_of_Safi_province.svg
Settat,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Settat_province.svg
Sidi Kacem,https://upload.wikimedia.org/wikipedia/commons/7/7d/Flag_of_Sidi_Kacem_province.svg
Tan-Tan,https://upload.wikimedia.org/wikipedia/commons/8/8d/Flag_of_Tan_Tan_province.svg
Tangier,https://upload.wikimedia.org/wikipedia/commons/c/cf/Flag_of_Tanger_province_%281976-1997%29.svg
Taounate,https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_Taounate_province.svg
Taroudant,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Taroudannt_province.svg
Tata,https://upload.wikimedia.org/wikipedia/commons/0/02/Flag_of_Tata_province.svg
Taza,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_Taza_province.svg
Tétouan,https://upload.wikimedia.org/wikipedia/commons/c/c2/Flag_of_Tetouan_province.svg
Tiznit,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Tiznit_province.svg
Mandalay,https://upload.wikimedia.org/wikipedia/commons/4/4d/Flag_of_Mandalay_Region.svg
Naypyidaw,https://upload.wikimedia.org/wikipedia/commons/7/7a/Flag_of_Naypyidaw_Union_Territory.svg
Yangon,https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_Yangon_Region.svg
Kathmandu,https://upload.wikimedia.org/wikipedia/commons/e/ea/Flag_of_Kathmandu%2C_Nepal.svg
's-Hertogenbosch,https://upload.wikimedia.org/wikipedia/commons/1/10/Flag_of_%27s-Hertogenbosch.svg
Alkmaar,https://upload.wikimedia.org/wikipedia/commons/0/0c/Alkmaar_Flag.svg
Almelo,https://upload.wikimedia.org/wikipedia/commons/3/30/Almelo_flag_outline.svg
Almere,https://upload.wikimedia.org/wikipedia/commons/f/f2/Almere_vlag.svg
Alphen aan den Rijn,https://upload.wikimedia.org/wikipedia/commons/3/37/Vlag_Alphen_aan_den_Rijn.svg
Amersfoort,https://upload.wikimedia.org/wikipedia/commons/d/dc/Amersfoort_flag_outline.svg
Amstelveen,https://upload.wikimedia.org/wikipedia/commons/b/b5/Amstelveen_flag.svg
Amsterdam,https://upload.wikimedia.org/wikipedia/commons/6/6d/Flag_of_Amsterdam.svg
Apeldoorn,https://upload.wikimedia.org/wikipedia/commons/7/72/Apeldoorn_vlag.svg
Arnhem,https://upload.wikimedia.org/wikipedia/commons/c/c8/VlagArnhem.svg
Assen,https://upload.wikimedia.org/wikipedia/commons/3/3c/Flag_of_Assen.svg
Bergen op Zoom,https://upload.wikimedia.org/wikipedia/commons/5/55/Bergen_op_Zoom_vlag.svg
Breda,https://upload.wikimedia.org/wikipedia/commons/b/b3/Flag_of_Breda.svg
Delft,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Delft.svg
Delfzijl,https://upload.wikimedia.org/wikipedia/commons/3/34/Flag_of_Delfzijl.svg
Den Helder,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Den_Helder.svg
Deventer,https://upload.wikimedia.org/wikipedia/commons/a/a2/Deventer_vlag.svg
Doetinchem,https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_Doetinchem.svg
Dordrecht,https://upload.wikimedia.org/wikipedia/commons/8/82/Flag_of_Dordrecht.svg
Drachten,https://upload.wikimedia.org/wikipedia/commons/2/2a/Drachten_vlag.svg
Eindhoven,https://upload.wikimedia.org/wikipedia/commons/f/f3/Flag_of_Eindhoven.svg
Emmen,https://upload.wikimedia.org/wikipedia/commons/d/d2/Emmen_vlag.svg
Enkhuizen,https://upload.wikimedia.org/wikipedia/commons/7/71/Enkhuizen_vlag.svg
Enschede,https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Enschede.svg
Gouda,https://upload.wikimedia.org/wikipedia/commons/a/aa/Flag_of_Gouda.svg
Groningen,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Groningen_City.svg
Haarlem,https://upload.wikimedia.org/wikipedia/commons/1/14/Flag_Haarlem.svg
Heerenveen,https://upload.wikimedia.org/wikipedia/commons/5/59/Heerenveen_flag.svg
Heerlen,https://upload.wikimedia.org/wikipedia/commons/4/45/Heerlen_vlag.svg
Helmond,https://upload.wikimedia.org/wikipedia/commons/a/a2/Helmond_vlag.svg
Hengelo,https://upload.wikimedia.org/wikipedia/commons/1/18/Flag_of_Hengelo%2C_Overijssel.svg
Hilversum,https://upload.wikimedia.org/wikipedia/commons/0/0a/Hilversum_vlag.svg
Hoogeveen,https://upload.wikimedia.org/wikipedia/commons/f/f5/Flag_of_Hoogeveen.svg
Kampen,https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Kampen.svg
Leeuwarden,https://upload.wikimedia.org/wikipedia/commons/2/29/Leeuwarden_vlag_2014.svg
Leiden,https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Leiden.svg
Lelystad,https://upload.wikimedia.org/wikipedia/commons/8/87/Flag_of_Lelystad.svg
Maastricht,https://upload.wikimedia.org/wikipedia/commons/d/d0/Flag_of_Maastricht.svg
Meppel,https://upload.wikimedia.org/wikipedia/commons/9/94/Flag_of_Meppel.svg
Middelburg,https://upload.wikimedia.org/wikipedia/commons/0/04/Middelburg_vlag.svg
Nijmegen,https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nijmegen.svg
Oss,https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Oss.svg
Purmerend,https://upload.wikimedia.org/wikipedia/commons/2/2c/Flag_of_Purmerend.svg
Roermond,https://upload.wikimedia.org/wikipedia/commons/3/37/Roermond_vlag.svg
Roosendaal,https://upload.wikimedia.org/wikipedia/commons/2/28/Roosendaal_vlag.svg
Rotterdam,https://upload.wikimedia.org/wikipedia/commons/1/16/Flag_of_Rotterdam.svg
Sneek,https://upload.wikimedia.org/wikipedia/commons/2/2b/Flag_of_Sneek.svg
Terneuzen,https://upload.wikimedia.org/wikipedia/commons/7/72/Terneuzen_vlag.svg
The Hague,https://upload.wikimedia.org/wikipedia/commons/6/69/Flag_of_The_Hague.svg
Tilburg,https://upload.wikimedia.org/wikipedia/commons/a/ae/Flag_of_Tilburg.svg
Utrecht,https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Utrecht_city.svg
Veendam,https://upload.wikimedia.org/wikipedia/commons/6/66/Veendam_vlag.svg
Venlo,https://upload.wikimedia.org/wikipedia/commons/b/b0/Venlo_vlag.svg
Vlissingen,https://upload.wikimedia.org/wikipedia/commons/5/58/Vlissingen_vlag.svg
Wageningen,https://upload.wikimedia.org/wikipedia/commons/8/8b/Wageningen_vlag.svg
Zaandam,https://upload.wikimedia.org/wikipedia/commons/3/3a/Zaandam_vlag_1938-1974.svg
Zoetermeer,https://upload.wikimedia.org/wikipedia/commons/b/bf/Zoetermeer_vlag.svg
Zutphen,https://upload.wikimedia.org/wikipedia/commons/3/33/Flag_of_Zutphen.svg
Zwolle,https://upload.wikimedia.org/wikipedia/commons/0/0b/Flag_of_Zwolle.svg
Auckland,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Auckland.svg
Mārahau,https://upload.wikimedia.org/wikipedia/commons/1/17/Flag_of_M%C4%81rahau.svg
Nelson,https://upload.wikimedia.org/wikipedia/commons/0/09/Nelson_flag.svg
Wellington,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Wellington_City%2C_New_Zealand.svg
Acoyapa,https://upload.wikimedia.org/wikipedia/commons/c/c7/Flag_of_Acoyapa.svg
Boaco,https://upload.wikimedia.org/wikipedia/commons/3/32/Flag_of_Boaco.svg
Chinandega,https://upload.wikimedia.org/wikipedia/commons/b/bb/Flag_of_Chinandega.svg
Granada,https://upload.wikimedia.org/wikipedia/commons/4/43/Flag_of_Granada%2C_Nicaragua.svg
Jinotega,https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Jinotega.svg
Juigalpa,https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Juigalpa.svg
León,https://upload.wikimedia.org/wikipedia/commons/8/87/Flag_of_Leon%2C_Nicaragua.svg
Managua,https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Managua.svg
Masaya,https://upload.wikimedia.org/wikipedia/commons/c/c9/Flag_of_Masaya.svg
Matagalpa,https://upload.wikimedia.org/wikipedia/commons/6/66/Flag_of_Matagalpa.svg
Kano,https://upload.wikimedia.org/wikipedia/commons/4/4b/Kano_flag.svg
Lagos,https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Lagos.svg
Zaria,https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_the_Zaria_Emirate.svg
Bitola,https://upload.wikimedia.org/wikipedia/commons/1/16/Flag_of_Bitola_Municipality%2C_North_Macedonia.svg
Kumanovo,https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_Kumanovo_Municipality%2C_North_Macedonia.svg
Ohrid,https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_the_Ohrid_Municipality%2C_Macedonia.svg
Prilep,https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_of_Prilep_Municipality%2C_North_Macedonia.svg
Skopje,https://upload.wikimedia.org/wikipedia/commons/c/c3/Flag_of_Skopje%2C_North_Macedonia.svg
Tetovo,https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Tetovo_Municipality%2C_North_Macedonia.svg
Bergen,https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Bergen%2C_Norway.svg
Bodø,https://upload.wikimedia.org/wikipedia/commons/e/e4/Flag_of_Bod%C3%B8.svg
Fredrikstad,https://upload.wikimedia.org/wikipedia/commons/7/75/Flag_of_Fredrikstad.svg
Haugesund,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Haugesund.svg
Oslo,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Oslo.svg
Trondheim,https://upload.wikimedia.org/wikipedia/commons/a/ad/Flag_of_Trondheim.svg
Muscat,https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_Muscat.svg
Islamabad,https://upload.wikimedia.org/wikipedia/commons/e/e1/Proposed_Flag_of_Islamabad_Capital_Territory.svg
Melekeok,https://upload.wikimedia.org/wikipedia/commons/9/93/Flag_of_Melekeok.svg
Ramallah,https://upload.wikimedia.org/wikipedia/commons/f/f5/Flag_of_Ramallah.svg
Chitré,https://upload.wikimedia.org/wikipedia/commons/2/26/Bandera_de_Chitr%C3%A9.svg
Colón,https://upload.wikimedia.org/wikipedia/commons/e/ee/Bandera_de_la_Provincia_de_Col%C3%B3n.svg
David,https://upload.wikimedia.org/wikipedia/commons/d/d4/Bandera_de_la_Provincia_de_Chiriqu%C3%AD.svg
La Chorrera,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_La_Chorrera.svg
La Villa de los Santos,https://upload.wikimedia.org/wikipedia/commons/c/c5/Bandera_de_La_Villa_de_Los_Santos.svg
Panama City,https://upload.wikimedia.org/wikipedia/commons/3/31/Bandera_de_Ciudad_de_Panam%C3%A1.svg
Port Moresby,https://upload.wikimedia.org/wikipedia/commons/a/a3/Flag_of_NCD.svg
Asunción,https://upload.wikimedia.org/wikipedia/commons/d/d5/Flag_of_Asunci%C3%B3n.svg
Luque,https://upload.wikimedia.org/wikipedia/commons/7/71/Flag_of_Luque.svg
Andahuaylas,https://upload.wikimedia.org/wikipedia/commons/8/81/Bandera_Andahuaylas.svg
Arequipa,https://upload.wikimedia.org/wikipedia/commons/0/0b/Bandera_de_Arequipa.svg
Ayacucho,https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Ayacucho.svg
Bagua Grande,https://upload.wikimedia.org/wikipedia/commons/b/be/Flag_of_Utcubamba.svg
Cajamarca,https://upload.wikimedia.org/wikipedia/commons/d/d9/Bandera_de_Cajamarca.svg
Chimbote,https://upload.wikimedia.org/wikipedia/commons/5/55/Bandera_de_Chimbote.svg
Chulucanas,https://upload.wikimedia.org/wikipedia/commons/d/d5/Flag_of_Chulucanas.svg
Cusco,https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Cusco_%282021%29.svg
Huancavelica,https://upload.wikimedia.org/wikipedia/commons/b/b1/Flag_of_Huancavelica.svg
Huancayo,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Huancayo.svg
Huánuco,https://upload.wikimedia.org/wikipedia/commons/4/46/Flag_of_Hu%C3%A1nuco.svg
Huaraz,https://upload.wikimedia.org/wikipedia/commons/f/f6/Bandera_de_Huaraz.svg
Ica,https://upload.wikimedia.org/wikipedia/commons/7/7c/Flag_of_Ica.svg
Ilo,https://upload.wikimedia.org/wikipedia/commons/1/13/Bandera_de_Ilo.svg
Iquitos,https://upload.wikimedia.org/wikipedia/commons/d/dc/Bandera_de_Iquitos_%28II%29.svg
Lima,https://upload.wikimedia.org/wikipedia/commons/c/c2/Flag_of_Lima.svg
Moquegua,https://upload.wikimedia.org/wikipedia/commons/9/99/Flag_of_Moquegua.svg
Moyobamba,https://upload.wikimedia.org/wikipedia/commons/3/37/Bandera_moyobamba.svg
Paita,https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Paita.svg
Piura,https://upload.wikimedia.org/wikipedia/commons/2/21/Bandera_de_Piura.svg
Pucallpa,https://upload.wikimedia.org/wikipedia/commons/9/9e/Bandera_de_Pucallpa.svg
Puno,https://upload.wikimedia.org/wikipedia/commons/8/8e/Flag_of_Puno.svg
Sechura,https://upload.wikimedia.org/wikipedia/commons/7/7a/Flag_of_Sechura.svg
Tacna,https://upload.wikimedia.org/wikipedia/commons/2/25/Flag_of_Tacna.svg
Tarapoto,https://upload.wikimedia.org/wikipedia/commons/a/ae/Bandera_de_Tarapoto.svg
Tarma,https://upload.wikimedia.org/wikipedia/commons/e/e1/Flag_of_Tarma.svg
Trujillo,https://upload.wikimedia.org/wikipedia/commons/6/63/Flag_of_Trujillo_%28Peru%29.svg
Tumbes,https://upload.wikimedia.org/wikipedia/commons/9/99/Bandera_de_Tumbes.svg
Cagayan de Oro,https://upload.wikimedia.org/wikipedia/commons/2/21/CDO_Flag_1950.svg
Cavite City,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Cavite_City.svg
Manila,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Manila.svg
Quezon City,https://upload.wikimedia.org/wikipedia/commons/b/b9/Quezon_City_Flag.svg
Valenzuela,https://upload.wikimedia.org/wikipedia/commons/d/d7/Valenzuela_City_Flag.svg
Biała Podlaska,https://upload.wikimedia.org/wikipedia/commons/8/82/POL_Bia%C5%82a_Podlaska_flag.svg
Białystok,https://upload.wikimedia.org/wikipedia/commons/0/03/POL_Bia%C5%82ystok_flag.svg
Bielsko-Biała,https://upload.wikimedia.org/wikipedia/commons/a/a4/POL_Bielsko_Bia%C5%82a_flag.svg
Bydgoszcz,https://upload.wikimedia.org/wikipedia/commons/c/c4/POL_Bydgoszcz_flag.svg
Bytom,https://upload.wikimedia.org/wikipedia/commons/2/25/POL_Bytom_flag.svg
Chełm,https://upload.wikimedia.org/wikipedia/commons/4/46/POL_Che%C5%82m_flag.svg
Chorzów,https://upload.wikimedia.org/wikipedia/commons/d/d5/POL_Chorz%C3%B3w_flag.svg
Częstochowa,https://upload.wikimedia.org/wikipedia/commons/3/32/POL_Cz%C4%99stochowa_flag.svg
Dąbrowa Górnicza,https://upload.wikimedia.org/wikipedia/commons/a/a3/POL_D%C4%85browa_G%C3%B3rnicza_flag.svg
Elbląg,https://upload.wikimedia.org/wikipedia/commons/1/13/POL_Elbl%C4%85g_flag.svg
Gdańsk,https://upload.wikimedia.org/wikipedia/commons/f/fe/POL_Gda%C5%84sk_flag.svg
Gdynia,https://upload.wikimedia.org/wikipedia/commons/e/e2/POL_Gdynia_flag.svg
Gliwice,https://upload.wikimedia.org/wikipedia/commons/c/c7/POL_Gliwice_flag.svg
Gorzów Wielkopolski,https://upload.wikimedia.org/wikipedia/commons/1/10/POL_Gorz%C3%B3w_Wielkopolski_flag_%28by_Shazz%29.svg
Grudziądz,https://upload.wikimedia.org/wikipedia/commons/0/06/POL_Grudzi%C4%85dz_flag.svg
Jastrzębie-Zdrój,https://upload.wikimedia.org/wikipedia/commons/d/d3/Jastrz%C4%99bie_Zdr%C3%B3j_flaga.svg
Jaworzno,https://upload.wikimedia.org/wikipedia/commons/a/ae/POL_Jaworzno_flag.svg
Jelenia Góra,https://upload.wikimedia.org/wikipedia/commons/7/7b/POL_Jelenia_G%C3%B3ra_flag.svg
Kalisz,https://upload.wikimedia.org/wikipedia/commons/d/d8/POL_Kalisz_flag.svg
Katowice,https://upload.wikimedia.org/wikipedia/commons/b/bb/Katowice_Flaga.svg
Kielce,https://upload.wikimedia.org/wikipedia/commons/3/30/POL_Kielce_flag.svg
Konin,https://upload.wikimedia.org/wikipedia/commons/4/46/POL_Konin_flag.svg
Koszalin,https://upload.wikimedia.org/wikipedia/commons/4/41/POL_Koszalin_flag.svg
Kraków,https://upload.wikimedia.org/wikipedia/commons/4/4d/Flag_of_Krak%C3%B3w.svg
Krosno,https://upload.wikimedia.org/wikipedia/commons/6/63/POL_Krosno_flag_2.svg
Legnica,https://upload.wikimedia.org/wikipedia/commons/c/c9/POL_Legnica_flag.svg
Leszno,https://upload.wikimedia.org/wikipedia/commons/e/e5/POL_Leszno_flag.svg
Łódź,https://upload.wikimedia.org/wikipedia/commons/c/c8/POL_%C5%81%C3%B3d%C5%BA_flag.svg
Łomża,https://upload.wikimedia.org/wikipedia/commons/5/54/Flaga_%C5%81om%C5%BCa.svg
Lublin,https://upload.wikimedia.org/wikipedia/commons/6/65/POL_Lublin_flag.svg
Mysłowice,https://upload.wikimedia.org/wikipedia/commons/4/4b/POL_Myslowice_flag.svg
Nowy Sącz,https://upload.wikimedia.org/wikipedia/commons/4/48/POL_Nowy_S%C4%85cz_flag.svg
Olsztyn,https://upload.wikimedia.org/wikipedia/commons/f/ff/POL_Olsztyn_flag.svg
Opole,https://upload.wikimedia.org/wikipedia/commons/a/a3/POL_Opole_flag.svg
Ostrołęka,https://upload.wikimedia.org/wikipedia/commons/0/0a/POL_Ostro%C5%82%C4%99ka_flag.svg
Piekary Śląskie,https://upload.wikimedia.org/wikipedia/commons/f/f2/POL_Piekary_%C5%9Al%C4%85skie_flag.svg
Piotrków Trybunalski,https://upload.wikimedia.org/wikipedia/commons/1/19/POL_Piotrk%C3%B3w_Trybunalski_flag_1.svg
Płock,https://upload.wikimedia.org/wikipedia/commons/6/66/POL_P%C5%82ock_flag.svg
Poznań,https://upload.wikimedia.org/wikipedia/commons/c/c3/POL_Pozna%C5%84_flag.svg
Przemyśl,https://upload.wikimedia.org/wikipedia/commons/2/23/POL_Przemy%C5%9Bl_flag.svg
Radom,https://upload.wikimedia.org/wikipedia/commons/2/26/Radom_flag_unofficial.svg
Ruda Śląska,https://upload.wikimedia.org/wikipedia/commons/3/34/POL_Ruda_%C5%9Al%C4%85ska_flag.svg
Rybnik,https://upload.wikimedia.org/wikipedia/commons/b/ba/POL_Rybnik_flag.svg
Rzeszów,https://upload.wikimedia.org/wikipedia/commons/2/22/POL_Rzesz%C3%B3w_flag.svg
Siemianowice Śląskie,https://upload.wikimedia.org/wikipedia/commons/6/65/POL_Siemianowice_%C5%9Al%C4%85skie_flag.svg
Skierniewice,https://upload.wikimedia.org/wikipedia/commons/b/b7/POL_Skierniewice_flag.svg
Słupsk,https://upload.wikimedia.org/wikipedia/commons/d/d3/POL_S%C5%82upsk_flag.svg
Sopot,https://upload.wikimedia.org/wikipedia/commons/5/57/POL_Sopot_flag.svg
Sosnowiec,https://upload.wikimedia.org/wikipedia/commons/a/a3/POL_Sosnowiec_flag.svg
Suwałki,https://upload.wikimedia.org/wikipedia/commons/8/87/POL_Suwa%C5%82ki_flag.svg
Świętochłowice,https://upload.wikimedia.org/wikipedia/commons/7/75/POL_%C5%9Awi%C4%99toch%C5%82owice_flag.svg
Świnoujście,https://upload.wikimedia.org/wikipedia/commons/c/cd/POL_%C5%9Awinouj%C5%9Bcie_flag2.svg
Szczecin,https://upload.wikimedia.org/wikipedia/commons/1/1b/POL_Szczecin_flag.svg
Tarnobrzeg,https://upload.wikimedia.org/wikipedia/commons/5/5a/POL_Tarnobrzeg_flag.svg
Tarnów,https://upload.wikimedia.org/wikipedia/commons/0/05/POL_Tarn%C3%B3w_flaga.svg
Toruń,https://upload.wikimedia.org/wikipedia/commons/b/b6/POL_Toru%C5%84_flag.svg
Tychy,https://upload.wikimedia.org/wikipedia/commons/b/b1/POL_Tychy_flag_white.svg
Wałbrzych,https://upload.wikimedia.org/wikipedia/commons/7/76/POL_Wa%C5%82brzych_flag.svg
Warsaw,https://upload.wikimedia.org/wikipedia/commons/1/14/Flag_of_Warsaw.svg
Włocławek,https://upload.wikimedia.org/wikipedia/commons/8/88/POL_W%C5%82oc%C5%82awek_flag.svg
Wrocław,https://upload.wikimedia.org/wikipedia/commons/1/1b/POL_Wroc%C5%82aw_flag.svg
Zabrze,https://upload.wikimedia.org/wikipedia/commons/6/61/POL_Zabrze_flag.svg
Zamość,https://upload.wikimedia.org/wikipedia/commons/0/0c/POL_Zamo%C5%9B%C4%87_flag.svg
Zielona Góra,https://upload.wikimedia.org/wikipedia/commons/d/d1/POL_Zielona_G%C3%B3ra_flag.svg
Żory,https://upload.wikimedia.org/wikipedia/commons/e/ed/POL_%C5%BBory_flag.svg
Faro,https://upload.wikimedia.org/wikipedia/commons/1/1e/Faroflag.svg
Porto,https://upload.wikimedia.org/wikipedia/commons/e/e0/Flag_of_Porto.svg
Aguadilla,https://upload.wikimedia.org/wikipedia/commons/2/2d/Bandera_de_Aguadilla%2C_Puerto_Rico.svg
Arecibo,https://upload.wikimedia.org/wikipedia/commons/c/ce/Bandera_de_Arecibo%2C_Puerto_Rico.svg
Bayamón,https://upload.wikimedia.org/wikipedia/commons/0/01/Flag_of_Bayamon.svg
Caguas,https://upload.wikimedia.org/wikipedia/commons/8/82/Bandera_de_Caguas%2C_Puerto_Rico.svg
Carolina,https://upload.wikimedia.org/wikipedia/commons/d/d1/Flag_of_Carolina%2C_Puerto_Rico.svg
Guaynabo,https://upload.wikimedia.org/wikipedia/commons/5/54/Flag_of_Guaynabo.svg
Humacao,https://upload.wikimedia.org/wikipedia/commons/2/29/Flag_of_Humacao.svg
Mayagüez,https://upload.wikimedia.org/wikipedia/commons/6/65/Mayaguez-flag.svg
Ponce,https://upload.wikimedia.org/wikipedia/commons/1/12/Bandera_de_Ponce%2C_Puerto_Rico.svg
San Juan,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_San_Juan%2C_Puerto_Rico.svg
Toa Alta,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Toa_Alta.svg
Toa Baja,https://upload.wikimedia.org/wikipedia/commons/c/c1/Flag_of_Toa_Baja%2C_Puerto_Rico.svg
Trujillo Alto,https://upload.wikimedia.org/wikipedia/commons/d/d5/Bandera_de_Trujillo_Alto%2C_Puerto_Rico.svg
Vega Baja,https://upload.wikimedia.org/wikipedia/commons/3/3a/Vega_Baja_Flag.svg
Pointe-Noire,https://upload.wikimedia.org/wikipedia/commons/d/d3/Flag_of_Pointe-Noire%2C_Republic_of_Congo.svg
Brașov,https://upload.wikimedia.org/wikipedia/commons/e/e8/Flag_of_Brasov%2C_Romania.svg
Bucharest,https://upload.wikimedia.org/wikipedia/commons/5/55/ROU_Bucharest_Flag.svg
Constanța,https://upload.wikimedia.org/wikipedia/commons/4/4d/Flag_of_Constanta%2C_Romania.svg
Roman,https://upload.wikimedia.org/wikipedia/commons/1/19/ROU_NT_Roman_Flag.svg
Târgu Secuiesc,https://upload.wikimedia.org/wikipedia/commons/8/8d/ROU_CV_Targu_Secuiesc_Flag.svg
Artyom,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Artyom_%28Primorsky_kray%29.svg
Arzamas,https://upload.wikimedia.org/wikipedia/commons/8/87/Flag_of_Arzamas_%28Nizhny_Novgorod_oblast%29.svg
Astrakhan,https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Astrakhan.svg
